kulut_muut,kunta,kulut_muut_viestintavalineet,kulut_vaalitilaisuudet,muu_tuki,lainat,etunimi,omat_varat,kulut_radio,kulut_kaikki,yritys_tuki,puolue_lyh,kulut_tietoverkot,rahoitus_kaikki,kulut_televisio,valitetty_tuki,kulut_painettu_mat,puolueyhdistys_tuki,puolue,vaalipiiri,sukunimi,kulut_tuen_hankintakulut,kulut_mainonnan_suunnittelu,kulut_ulkomainonta,kulut_lehdet,ammatti,yksityinen_tuki,puolue_tuki
0,Hämeen vaalipiiri,0,0,0,0,Eero Lauri Sakari,0,0,0,0,VIHR,0,0,0,0,0,0,Vihreä liitto r.p.,Hämeen vaalipiiri,Yrjö-Koskinen,0,0,0,0,"toiminnanjohtaja, valtiotieteiden maisteri",0,0
0,Hämeen vaalipiiri,0,0,0,0,Auli Maarit,0,0,0,0,VIHR,0,0,0,0,0,0,Vihreä liitto r.p.,Hämeen vaalipiiri,Laine,0,0,0,0,"toimintaterapeutti, yrittäjä",0,0
0,Hämeen vaalipiiri,0,0,0,0,Alpo Juhani,0,0,0,0,VIHR,0,0,0,0,0,0,Vihreä liitto r.p.,Hämeen vaalipiiri,Suhonen,0,0,0,0,valmentaja,0,0
0,Hämeen vaalipiiri,0,0,0,0,Aleksi Aarne Tapio,0,0,0,0,VIHR,0,0,0,0,0,0,Vihreä liitto r.p.,Hämeen vaalipiiri,Mäntylä,0,0,0,0,"toimitusjohtaja, ympäristöasiantuntija",0,0
0,Hämeen vaalipiiri,0,0,0,0,Anssi Juhani,0,0,0,0,VIHR,0,0,0,0,0,0,Vihreä liitto r.p.,Hämeen vaalipiiri,Lepistö,0,0,0,0,koulunjohtaja,0,0
0,Hämeen vaalipiiri,0,0,0,0,Sami Pekka Mikael,0,0,0,0,VAS,0,0,0,0,0,0,Vasemmistoliitto r.p.,Hämeen vaalipiiri,Varsell,0,0,0,0,opiskelija,0,0
0,Hämeen vaalipiiri,0,0,0,0,Vuokko Anneli,0,0,0,0,VAS,0,0,0,0,0,0,Vasemmistoliitto r.p.,Hämeen vaalipiiri,Kautto,0,0,0,0,"sosiaalityöntekijä, yhteiskuntatieteiden maisteri",0,0
0,Hämeen vaalipiiri,0,0,0,0,Ritva Anneli Elina,0,0,0,0,VAS,0,0,0,0,0,0,Vasemmistoliitto r.p.,Hämeen vaalipiiri,Oinonen,0,0,0,0,johtava psykologi,0,0
0,Hämeen vaalipiiri,0,0,0,0,Pekka Antero,0,0,0,0,VAS,0,0,0,0,0,0,Vasemmistoliitto r.p.,Hämeen vaalipiiri,Järvinen,0,0,0,0,kirvesmies,0,0
0,Hämeen vaalipiiri,0,0,0,0,Janne Matti,0,0,0,0,VAS,0,0,0,0,0,0,Vasemmistoliitto r.p.,Hämeen vaalipiiri,Nieminen,0,0,0,0,teurastaja,0,0
0,Hämeen vaalipiiri,0,0,0,0,Irma Eliisa,0,0,0,0,VAS,0,0,0,0,0,0,Vasemmistoliitto r.p.,Hämeen vaalipiiri,Taavela,0,0,0,0,"vientikoordinaattori, perhepäivähoitaja",0,0
0,Hämeen vaalipiiri,0,0,0,0,Antti Juho,0,0,0,0,VAS,0,0,0,0,0,0,Vasemmistoliitto r.p.,Hämeen vaalipiiri,Holopainen,0,0,0,0,lääkäri,0,0
0,Hämeen vaalipiiri,0,0,0,0,Heikki Simo Juhani,0,0,0,0,VAS,0,0,0,0,0,0,Vasemmistoliitto r.p.,Hämeen vaalipiiri,Leisti,0,0,0,0,elämysterapeutti,0,0
0,Hämeen vaalipiiri,0,0,0,0,Juha Markku,0,0,0,0,SKP,0,0,0,0,0,0,Suomen Kommunistinen Puolue,Hämeen vaalipiiri,Haukka,0,0,0,0,vaihetyöntekijä,0,0
0,Hämeen vaalipiiri,0,0,0,0,Aira Helena,0,0,0,0,VAS,0,0,0,0,0,0,Vasemmistoliitto r.p.,Hämeen vaalipiiri,Puistola,0,0,0,0,"terveydenhuollon opettaja, sairaanhoitaja-terveydenhoitaja",0,0
0,Hämeen vaalipiiri,0,0,0,0,Satu Hannele,0,0,0,0,SDP,0,0,0,0,0,0,Suomen Sosialidemokraattinen Puolue,Hämeen vaalipiiri,Koskela,0,0,0,0,"perusturvan kehitysjohtaja, valtiotieteen maisteri",0,0
0,Hämeen vaalipiiri,0,0,0,0,Aino-Kaisa Ilona,0,0,0,0,VAS,0,0,0,0,0,0,Vasemmistoliitto r.p.,Hämeen vaalipiiri,Pekonen,0,0,0,0,lähihoitaja,0,0
0,Hämeen vaalipiiri,0,0,0,0,Perttu Iisakki,0,0,0,0,SDP,0,0,0,0,0,0,Suomen Sosialidemokraattinen Puolue,Hämeen vaalipiiri,Kiemunki,0,0,0,0,"toimittaja, hallintotieteiden maisteri",0,0
0,Hämeen vaalipiiri,0,0,0,0,Pasi Juhani,0,0,0,0,SDP,0,0,0,0,0,0,Suomen Sosialidemokraattinen Puolue,Hämeen vaalipiiri,Vesala,0,0,0,0,sopimusala-asiamies,0,0
0,Hämeen vaalipiiri,0,0,0,0,Prabhakaran,0,0,0,0,SDP,0,0,0,0,0,0,Suomen Sosialidemokraattinen Puolue,Hämeen vaalipiiri,Ranjith Kumar,0,0,0,0,vanhustenhuollon lähihoitaja,0,0
0,Hämeen vaalipiiri,0,0,0,0,Jouko Juhani,0,0,0,0,SDP,0,0,0,0,0,0,Suomen Sosialidemokraattinen Puolue,Hämeen vaalipiiri,Skinnari,0,0,0,0,"kansanedustaja, lakimies",0,0
0,Hämeen vaalipiiri,0,0,0,0,Ismo Olavi,0,0,0,0,PS,0,0,0,0,0,0,Perussuomalaiset r.p.,Hämeen vaalipiiri,Soukola,0,0,0,0,vanhempi konstaapeli,0,0
0,Hämeen vaalipiiri,0,0,0,0,Toni Eino Mikael,0,0,0,0,PIR,0,0,0,0,0,0,Piraattipuolue r.p.,Hämeen vaalipiiri,Kaskela,0,0,0,0,yhdistelmäajoneuvon kuljettaja,0,0
0,Hämeen vaalipiiri,0,0,0,0,Olli Ilmari,0,0,0,0,PIR,0,0,0,0,0,0,Piraattipuolue r.p.,Hämeen vaalipiiri,Heikkilä,0,0,0,0,"tutkija, diplomi-insinööri",0,0
0,Hämeen vaalipiiri,0,0,0,0,Mikko Juhani,0,0,0,0,PIR,0,0,0,0,0,0,Piraattipuolue r.p.,Hämeen vaalipiiri,Väätäinen,0,0,0,0,"vuokraamotyöntekijä, ylioppilas",0,0
0,Hämeen vaalipiiri,0,0,0,0,Mari Pauliina,0,0,0,0,PIR,0,0,0,0,0,0,Piraattipuolue r.p.,Hämeen vaalipiiri,Palmulehto,0,0,0,0,hevostenhoitaja,0,0
0,Hämeen vaalipiiri,0,0,0,0,Juho Oskari,0,0,0,0,PIR,0,0,0,0,0,0,Piraattipuolue r.p.,Hämeen vaalipiiri,Rutila,0,0,0,0,diplomi-insinööri,0,0
0,Hämeen vaalipiiri,0,0,0,0,Juha Olavi,0,0,0,0,PIR,0,0,0,0,0,0,Piraattipuolue r.p.,Hämeen vaalipiiri,Pätsi,0,0,0,0,teollisuustyöntekijä,0,0
0,Hämeen vaalipiiri,0,0,0,0,Ilari Juho Johan,0,0,0,0,PIR,0,0,0,0,0,0,Piraattipuolue r.p.,Hämeen vaalipiiri,Mäkimattila,0,0,0,0,tuotekehityspäällikkö,0,0
0,Hämeen vaalipiiri,0,0,0,0,Harry Mikko,0,0,0,0,PIR,0,0,0,0,0,0,Piraattipuolue r.p.,Hämeen vaalipiiri,Storbacka,0,0,0,0,yrittäjä,0,0
0,Hämeen vaalipiiri,0,0,0,0,Hannu Ilmari,0,0,0,0,PIR,0,0,0,0,0,0,Piraattipuolue r.p.,Hämeen vaalipiiri,Kaskela,0,0,0,0,postimies,0,0
0,Hämeen vaalipiiri,0,0,0,0,Veli Jalmari,0,0,0,0,M11,0,0,0,0,0,0,Muutos 2011 r.p.,Hämeen vaalipiiri,Karimies,0,0,0,0,sekatyömies,0,0
0,Hämeen vaalipiiri,0,0,0,0,Antti Ilari,0,0,0,0,M11,0,0,0,0,0,0,Muutos 2011 r.p.,Hämeen vaalipiiri,Papinniemi,0,0,0,0,"datanomi, merkonomi",0,0
0,Hämeen vaalipiiri,0,0,0,0,Timo Juhani,0,0,0,0,KOK,0,0,0,0,0,0,Kansallinen Kokoomus r.p.,Hämeen vaalipiiri,Saviniemi,0,0,0,0,"maa- ja metsätalousyrittäjä, yrittäjä",0,0
0,Hämeen vaalipiiri,0,0,0,0,Sari Susanna,0,0,0,0,KOK,0,0,0,0,0,0,Kansallinen Kokoomus r.p.,Hämeen vaalipiiri,Rautio,0,0,0,0,kehityspäällikkö,0,0
0,Hämeen vaalipiiri,0,0,0,0,Sirkka Liisa,0,0,0,0,KESK,0,0,0,0,0,0,Suomen Keskusta r.p.,Hämeen vaalipiiri,Anttila,0,0,0,0,"maa- ja metsätalousministeri, hallintonotaari",0,0
0,Hämeen vaalipiiri,0,0,0,0,Riitta Aulikki,0,0,0,0,KESK,0,0,0,0,0,0,Suomen Keskusta r.p.,Hämeen vaalipiiri,Lonka,0,0,0,0,"parturi-kampaaja, yrittäjä",0,0
0,Hämeen vaalipiiri,0,0,0,0,Risto Juhani,0,0,0,0,KESK,0,0,0,0,0,0,Suomen Keskusta r.p.,Hämeen vaalipiiri,Autio,0,0,0,0,"kansanedustaja, teatteritaiteen maisteri",0,0
0,Hämeen vaalipiiri,0,0,0,0,Päivi Tarja Tuulikki,0,0,0,0,KESK,0,0,0,0,0,0,Suomen Keskusta r.p.,Hämeen vaalipiiri,Veikkola,0,0,0,0,"fysioterapeutti, toiminnanjohtaja",0,0
0,Hämeen vaalipiiri,0,0,0,0,Mika Yrjö Juhani,0,0,0,0,KESK,0,0,0,0,0,0,Suomen Keskusta r.p.,Hämeen vaalipiiri,Penttilä,0,0,0,0,vanhempi konstaapeli,0,0
0,Hämeen vaalipiiri,0,0,0,0,Juha Tapani,0,0,0,0,KESK,0,0,0,0,0,0,Suomen Keskusta r.p.,Hämeen vaalipiiri,Rehula,0,0,0,0,"sosiaali- ja terveysministeri, sosionomi",0,0
0,Hämeen vaalipiiri,0,0,0,0,Jaana Liisa,0,0,0,0,KESK,0,0,0,0,0,0,Suomen Keskusta r.p.,Hämeen vaalipiiri,Paavilainen,0,0,0,0,"yrittäjä, kouluttaja",0,0
0,Hämeen vaalipiiri,0,0,0,0,Anna Elina,0,0,0,0,KESK,0,0,0,0,0,0,Suomen Keskusta r.p.,Hämeen vaalipiiri,Lämsä,0,0,0,0,"taksinkuljettaja, ylioppilas",0,0
0,Hämeen vaalipiiri,0,0,0,0,Sonja Elina,0,0,0,0,KD,0,0,0,0,0,0,Suomen Kristillisdemokraatit (KD),Hämeen vaalipiiri,Falk,0,0,0,0,"kustannuspäällikkö, teologian maisteri",0,0
0,Hämeen vaalipiiri,0,0,0,0,Seppo Samuel,0,0,0,0,KD,0,0,0,0,0,0,Suomen Kristillisdemokraatit (KD),Hämeen vaalipiiri,Kariniemi,0,0,0,0,rahoitusjohtaja,0,0
0,Helsingin vaalipiiri,0,0,0,0,Hannu Juhani,0,0,0,0,STP,0,0,0,0,0,0,Suomen Työväenpuolue STP r.p.,Helsingin vaalipiiri,Rainesto,0,0,0,0,teollinen muotoilija,0,0
0,Helsingin vaalipiiri,0,0,0,0,Yrjö Juhana,0,0,0,0,SKP,0,0,0,0,0,0,Suomen Kommunistinen Puolue,Helsingin vaalipiiri,Hakanen,0,0,0,0,puolueen puheenjohtaja,0,0
0,Helsingin vaalipiiri,0,0,0,0,Tarja Sinikka,0,0,0,0,SDP,0,0,0,0,0,0,Suomen Sosialidemokraattinen Puolue,Helsingin vaalipiiri,Kantola,0,0,0,0,"kirjanpitäjä, kansainvälisten asioiden asiantuntija",0,0
0,Helsingin vaalipiiri,0,0,0,0,Stacy Sofia,0,0,0,0,SKP,0,0,0,0,0,0,Suomen Kommunistinen Puolue,Helsingin vaalipiiri,Siivonen,0,0,0,0,henkilökohtainen avustaja,0,0
0,Helsingin vaalipiiri,0,0,0,0,Kalle Paulus,0,0,0,0,SKP,0,0,0,0,0,0,Suomen Kommunistinen Puolue,Helsingin vaalipiiri,Hernberg,0,0,0,0,"opettaja, filosofian maisteri",0,0
0,Hämeen vaalipiiri,0,0,0,0,Hannu Erkki Johannes,0,0,0,0,SDP,0,0,0,0,0,0,Suomen Sosialidemokraattinen Puolue,Hämeen vaalipiiri,Koskinen,0,0,0,0,"kansanedustaja, varatuomari",0,0
0,Helsingin vaalipiiri,0,0,0,0,Susanna Elina,0,0,0,0,SDP,0,0,0,0,0,0,Suomen Sosialidemokraattinen Puolue,Helsingin vaalipiiri,Haapalainen,0,0,0,0,puheenjohtaja,0,0
0,Helsingin vaalipiiri,0,0,0,0,Reijo Veli Erik,0,0,0,0,SDP,0,0,0,0,0,0,Suomen Sosialidemokraattinen Puolue,Helsingin vaalipiiri,Paananen,0,0,0,0,EU-asiantuntija,0,0
0,Helsingin vaalipiiri,0,0,0,0,Sara Johanna,0,0,0,0,SDP,0,0,0,0,0,0,Suomen Sosialidemokraattinen Puolue,Helsingin vaalipiiri,Paavolainen,0,0,0,0,näyttelijä,0,0
0,Helsingin vaalipiiri,0,0,0,0,Pilvi Tuulia,0,0,0,0,SDP,0,0,0,0,0,0,Suomen Sosialidemokraattinen Puolue,Helsingin vaalipiiri,Torsti,0,0,0,0,"tutkijatohtori, valtiotieteiden tohtori",0,0
0,Helsingin vaalipiiri,0,0,0,0,Osku Markus Oskari,0,0,0,0,SDP,0,0,0,0,0,0,Suomen Sosialidemokraattinen Puolue,Helsingin vaalipiiri,Pajamäki,0,0,0,0,tuottaja,0,0
0,Helsingin vaalipiiri,0,0,0,0,Matti Nestori,0,0,0,0,SDP,0,0,0,0,0,0,Suomen Sosialidemokraattinen Puolue,Helsingin vaalipiiri,Niemi,0,0,0,0,"opiskelija, valtiotieteiden kandidaatti",0,0
0,Hämeen vaalipiiri,0,0,0,0,Sirpa Helena,0,0,0,0,PS,0,0,0,0,0,0,Perussuomalaiset r.p.,Hämeen vaalipiiri,Hassinen,0,0,0,0,pienyrittäjä,0,0
0,Helsingin vaalipiiri,0,0,0,0,Lea Rakel,0,0,0,0,SDP,0,0,0,0,0,0,Suomen Sosialidemokraattinen Puolue,Helsingin vaalipiiri,Hiltunen,0,0,0,0,kansanedustaja,0,0
0,Helsingin vaalipiiri,0,0,0,0,Janina Teresa,0,0,0,0,RKP,0,0,0,0,0,0,Suomen ruotsalainen kansanpuolue r.p.,Helsingin vaalipiiri,Mackiewicz,0,0,0,0,"konsult, politices magister",0,0
0,Helsingin vaalipiiri,0,0,0,0,Astrid Gunilla Margareta,0,0,0,0,RKP,0,0,0,0,0,0,Suomen ruotsalainen kansanpuolue r.p.,Helsingin vaalipiiri,Thors,0,0,0,0,"vicehäradshövding, minister, varatuomari, ministeri",0,0
0,Helsingin vaalipiiri,0,0,0,0,Georg Henrik Wilhelm,0,0,0,0,RKP,0,0,0,0,0,0,Suomen ruotsalainen kansanpuolue r.p.,Helsingin vaalipiiri,Wrede,0,0,0,0,"programdirektör, ohjelmajohtaja",0,0
0,Helsingin vaalipiiri,0,0,0,0,Timo Jussi Antero,0,0,0,0,PS,0,0,0,0,0,0,Perussuomalaiset r.p.,Helsingin vaalipiiri,Elo,0,0,0,0,yrittäjä,0,0
0,Helsingin vaalipiiri,0,0,0,0,Anne Johanna Kristiina,0,0,0,0,PS,0,0,0,0,0,0,Perussuomalaiset r.p.,Helsingin vaalipiiri,Ilmarinen,0,0,0,0,"ekonomi, rahoituspäällikkö",0,0
0,Helsingin vaalipiiri,0,0,0,0,Britta Kristina,0,0,0,0,PS,0,0,0,0,0,0,Perussuomalaiset r.p.,Helsingin vaalipiiri,Ljungqvist,0,0,0,0,tiedottaja,0,0
0,Helsingin vaalipiiri,0,0,0,0,Ville Uolevi,0,0,0,0,PIR,0,0,0,0,0,0,Piraattipuolue r.p.,Helsingin vaalipiiri,Hautakangas,0,0,0,0,"filosofian ylioppilas, tietotekniikkasuunnittelija",0,0
0,Helsingin vaalipiiri,0,0,0,0,Toni-Petri,0,0,0,0,PIR,0,0,0,0,0,0,Piraattipuolue r.p.,Helsingin vaalipiiri,Tiilikainen,0,0,0,0,"luonnontieteiden kandidaatti, opiskelija",0,0
0,Helsingin vaalipiiri,0,0,0,0,Satu Ilona,0,0,0,0,PIR,0,0,0,0,0,0,Piraattipuolue r.p.,Helsingin vaalipiiri,Immonen,0,0,0,0,filosofian ylioppilas,0,0
0,Helsingin vaalipiiri,0,0,0,0,Raoul Scott,0,0,0,0,PIR,0,0,0,0,0,0,Piraattipuolue r.p.,Helsingin vaalipiiri,Plommer,0,0,0,0,"kauppatieteiden kandidaatti, tekniikan ylioppilas",0,0
0,Hämeen vaalipiiri,0,0,0,0,Sami Tapio,0,0,0,0,PS,0,0,0,0,0,0,Perussuomalaiset r.p.,Hämeen vaalipiiri,Mattila,0,0,0,0,projektivastaava,0,0
0,Helsingin vaalipiiri,0,0,0,0,Mikko Johannes,0,0,0,0,PIR,0,0,0,0,0,0,Piraattipuolue r.p.,Helsingin vaalipiiri,Rauhala,0,0,0,0,"tietotekniikka-asiantuntija, filosofian maisteri",0,0
0,Helsingin vaalipiiri,0,0,0,0,Len Lauri,0,0,0,0,PIR,0,0,0,0,0,0,Piraattipuolue r.p.,Helsingin vaalipiiri,Merikanto,0,0,0,0,tietoliikenneasiantuntija,0,0
0,Helsingin vaalipiiri,0,0,0,0,Kaj Markus,0,0,0,0,PIR,0,0,0,0,0,0,Piraattipuolue r.p.,Helsingin vaalipiiri,Sotala,0,0,0,0,"opiskelija, kirjailija",0,0
0,Helsingin vaalipiiri,0,0,0,0,Joonas Mikael,0,0,0,0,PIR,0,0,0,0,0,0,Piraattipuolue r.p.,Helsingin vaalipiiri,Mäkinen,0,0,0,0,"säveltäjä, opettaja",0,0
0,Helsingin vaalipiiri,0,0,0,0,Jari Tapani,0,0,0,0,PIR,0,0,0,0,0,0,Piraattipuolue r.p.,Helsingin vaalipiiri,Metsälä,0,0,0,0,"diplomi-insinööri, ohjelmistokehittäjä",0,0
0,Helsingin vaalipiiri,0,0,0,0,Jan-Markus,0,0,0,0,PIR,0,0,0,0,0,0,Piraattipuolue r.p.,Helsingin vaalipiiri,Laasonen,0,0,0,0,"tutkija, kirjailija",0,0
0,Helsingin vaalipiiri,0,0,0,0,Janne Petri,0,0,0,0,PIR,0,0,0,0,0,0,Piraattipuolue r.p.,Helsingin vaalipiiri,Hukkinen,0,0,0,0,"filosofian ylioppilas, tutkimusavustaja",0,0
0,Helsingin vaalipiiri,0,0,0,0,Charlotta Mari,0,0,0,0,PIR,0,0,0,0,0,0,Piraattipuolue r.p.,Helsingin vaalipiiri,Söderholm,0,0,0,0,"luonnontieteiden kandidaatti, opiskelija",0,0
0,Helsingin vaalipiiri,0,0,0,0,Antti,0,0,0,0,PIR,0,0,0,0,0,0,Piraattipuolue r.p.,Helsingin vaalipiiri,Kurhinen,0,0,0,0,"merkonomi, promootiotyöntekijä",0,0
0,Helsingin vaalipiiri,0,0,0,0,Ahto Aleksis,0,0,0,0,PIR,0,0,0,0,0,0,Piraattipuolue r.p.,Helsingin vaalipiiri,Apajalahti,0,0,0,0,"puolueen varapuheenjohtaja, filosofian ylioppilas",0,0
0,Helsingin vaalipiiri,0,0,0,0,Petri Kalevi,0,0,0,0,M11,0,0,0,0,0,0,Muutos 2011 r.p.,Helsingin vaalipiiri,Kaivanto,0,0,0,0,"säveltaiteilija, päätoimittaja",0,0
0,Helsingin vaalipiiri,0,0,0,0,Nicolas Theodoros,0,0,0,0,M11,0,0,0,0,0,0,Muutos 2011 r.p.,Helsingin vaalipiiri,Mavromichalis,0,0,0,0,disc jockey,0,0
0,Helsingin vaalipiiri,0,0,0,0,Aleksi Eemeli,0,0,0,0,M11,0,0,0,0,0,0,Muutos 2011 r.p.,Helsingin vaalipiiri,Pousar,0,0,0,0,opiskelija,0,0
0,Helsingin vaalipiiri,0,0,0,0,Aki Petteri,0,0,0,0,M11,0,0,0,0,0,0,Muutos 2011 r.p.,Helsingin vaalipiiri,Greus,0,0,0,0,opiskelija,0,0
0,Helsingin vaalipiiri,0,0,0,0,Lauri Ilmari,0,0,0,0,M11,0,0,0,0,0,0,Muutos 2011 r.p.,Helsingin vaalipiiri,Ahlroth,0,0,0,0,"diplomi-insinööri, tutkija",0,0
0,Helsingin vaalipiiri,0,0,0,0,Sari Johanna,0,0,0,0,KOK,0,0,0,0,0,0,Kansallinen Kokoomus r.p.,Helsingin vaalipiiri,Sarkomaa,0,0,0,0,"kansanedustaja, terveydenhuollon maisteri",0,0
0,Helsingin vaalipiiri,0,0,0,0,Pia Riika Birgitta,0,0,0,0,KOK,0,0,0,0,0,0,Kansallinen Kokoomus r.p.,Helsingin vaalipiiri,Pakarinen,0,0,0,0,"yrittäjä, oikeustieteen kandidaatti",0,0
0,Helsingin vaalipiiri,0,0,0,0,Pertti Edvard,0,0,0,0,KOK,0,0,0,0,0,0,Kansallinen Kokoomus r.p.,Helsingin vaalipiiri,Salolainen,0,0,0,0,"kansanedustaja, ministeri",0,0
0,Helsingin vaalipiiri,0,0,0,0,Lasse Pekka,0,0,0,0,KOK,0,0,0,0,0,0,Kansallinen Kokoomus r.p.,Helsingin vaalipiiri,Männistö,0,0,0,0,"kauppatieteiden maisteri, markkinointi- ja viestintäpäällikk",0,0
0,Helsingin vaalipiiri,0,0,0,0,Vesa Lassi Kalevi,0,0,0,0,KESK,0,0,0,0,0,0,Suomen Keskusta r.p.,Helsingin vaalipiiri,Lappalainen,0,0,0,0,toiminnanjohtaja,0,0
0,Helsingin vaalipiiri,0,0,0,0,Jarmo Juhani,0,0,0,0,KOK,0,0,0,0,0,0,Kansallinen Kokoomus r.p.,Helsingin vaalipiiri,Nieminen,0,0,0,0,"everstiluutnantti evp, tutkija",0,0
0,Helsingin vaalipiiri,0,0,0,0,Timo Kaleva,0,0,0,0,KESK,0,0,0,0,0,0,Suomen Keskusta r.p.,Helsingin vaalipiiri,Laaninen,0,0,0,0,"puoluesihteeri, hallintotieteiden maisteri",0,0
0,Helsingin vaalipiiri,0,0,0,0,Tiina,0,0,0,0,KESK,0,0,0,0,0,0,Suomen Keskusta r.p.,Helsingin vaalipiiri,Tasmuth,0,0,0,0,"lääketieteen tohtori, syöpätautien erikoislääkäri",0,0
0,Helsingin vaalipiiri,0,0,0,0,Terhi Päivikki,0,0,0,0,KESK,0,0,0,0,0,0,Suomen Keskusta r.p.,Helsingin vaalipiiri,Peltokorpi,0,0,0,0,"kätilö (amk), sairaanhoitaja (amk)",0,0
0,Helsingin vaalipiiri,0,0,0,0,Teppo Aleksi,0,0,0,0,KESK,0,0,0,0,0,0,Suomen Keskusta r.p.,Helsingin vaalipiiri,Säkkinen,0,0,0,0,ylioppilas,0,0
0,Helsingin vaalipiiri,0,0,0,0,Seija Tuulikki,0,0,0,0,KESK,0,0,0,0,0,0,Suomen Keskusta r.p.,Helsingin vaalipiiri,Suorsa-Pahl,0,0,0,0,"myyntineuvottelija, eläkeläinen",0,0
0,Helsingin vaalipiiri,0,0,0,0,Sanna Katriina,0,0,0,0,KESK,0,0,0,0,0,0,Suomen Keskusta r.p.,Helsingin vaalipiiri,Lehtinen,0,0,0,0,"pappi, tutkija",0,0
0,Helsingin vaalipiiri,0,0,0,0,Olli Antero,0,0,0,0,KESK,0,0,0,0,0,0,Suomen Keskusta r.p.,Helsingin vaalipiiri,Alku,0,0,0,0,"diplomi-insinööri, yrittäjä",0,0
0,Helsingin vaalipiiri,0,0,0,0,Markus Eemeli,0,0,0,0,KESK,0,0,0,0,0,0,Suomen Keskusta r.p.,Helsingin vaalipiiri,Kinnunen,0,0,0,0,rahoituspäällikkö,0,0
0,Helsingin vaalipiiri,0,0,0,0,Maria Kristiina,0,0,0,0,KESK,0,0,0,0,0,0,Suomen Keskusta r.p.,Helsingin vaalipiiri,Ruuskanen,0,0,0,0,"yhteiskuntatieteiden kandidaatti, pääsihteeri",0,0
0,Helsingin vaalipiiri,0,0,0,0,Mari Johanna,0,0,0,0,KESK,0,0,0,0,0,0,Suomen Keskusta r.p.,Helsingin vaalipiiri,Kiviniemi,0,0,0,0,"kansanedustaja, pääministeri",0,0
0,Helsingin vaalipiiri,0,0,0,0,Juha Antero,0,0,0,0,KESK,0,0,0,0,0,0,Suomen Keskusta r.p.,Helsingin vaalipiiri,Sarlund,0,0,0,0,"filosofian maisteri, liiketoimintapäällikkö",0,0
0,Helsingin vaalipiiri,0,0,0,0,Laura Kristina,0,0,0,0,KESK,0,0,0,0,0,0,Suomen Keskusta r.p.,Helsingin vaalipiiri,Kolbe,0,0,0,0,professori,0,0
0,Helsingin vaalipiiri,0,0,0,0,Elina Maria,0,0,0,0,KESK,0,0,0,0,0,0,Suomen Keskusta r.p.,Helsingin vaalipiiri,Das Bhowmik,0,0,0,0,"maatalous- ja metsätieteiden maisteri, työmarkkina-asiamies",0,0
0,Helsingin vaalipiiri,0,0,0,0,Eeva Sofia,0,0,0,0,KESK,0,0,0,0,0,0,Suomen Keskusta r.p.,Helsingin vaalipiiri,Kärkkäinen,0,0,0,0,"ylioppilas, eduskunta-avustaja",0,0
0,Helsingin vaalipiiri,0,0,0,0,Eeva Maija Kaarina,0,0,0,0,KESK,0,0,0,0,0,0,Suomen Keskusta r.p.,Helsingin vaalipiiri,Kuuskoski,0,0,0,0,"lastenlääkäri, valtiosihteeri",0,0
0,Helsingin vaalipiiri,0,0,0,0,Antti-Pekka Juhani,0,0,0,0,KESK,0,0,0,0,0,0,Suomen Keskusta r.p.,Helsingin vaalipiiri,Törmänen,0,0,0,0,"Bachelor of Science, erityisavustaja",0,0
0,Hämeen vaalipiiri,0,0,0,0,Seppo Ilmari,0,0,0,0,PS,0,0,0,0,0,0,Perussuomalaiset r.p.,Hämeen vaalipiiri,Venesjärvi,0,0,0,0,yrittäjä,0,0
0,Helsingin vaalipiiri,0,0,0,0,Timo Matti Kalervo,0,0,0,0,KD,0,0,0,0,0,0,Suomen Kristillisdemokraatit (KD),Helsingin vaalipiiri,Keskitalo,0,0,0,0,pastori,0,0
0,Helsingin vaalipiiri,0,0,0,0,Abdirahim Hussein,0,0,0,0,KESK,0,0,0,0,0,0,Suomen Keskusta r.p.,Helsingin vaalipiiri,Mohamed,0,0,0,0,"konsultti, kääntäjä",0,0
0,Helsingin vaalipiiri,0,0,0,0,Sirkka Tuulikki,0,0,0,0,KD,0,0,0,0,0,0,Suomen Kristillisdemokraatit (KD),Helsingin vaalipiiri,Vuorinen,0,0,0,0,"terveystieteiden maisteri, sosiaali- ja terveysalan opettaja",0,0
0,Helsingin vaalipiiri,0,0,0,0,Kimmo Petteri,0,0,0,0,KD,0,0,0,0,0,0,Suomen Kristillisdemokraatit (KD),Helsingin vaalipiiri,Hiienkoski,0,0,0,0,elokuva- ja tv-ilmaisun opettaja,0,0
0,Helsingin vaalipiiri,0,0,0,0,Eva Mia Lenita,0,0,0,0,KD,0,0,0,0,0,0,Suomen Kristillisdemokraatit (KD),Helsingin vaalipiiri,Snellman,0,0,0,0,"kauppatieteiden maisteri, yritysviestinnän lehtori",0,0
0,Helsingin vaalipiiri,0,0,0,0,Carl Mika Antero,0,0,0,0,KD,0,0,0,0,0,0,Suomen Kristillisdemokraatit (KD),Helsingin vaalipiiri,Ebeling,0,0,0,0,"raamattukouluttaja, pastori",0,0
0,Helsingin vaalipiiri,0,0,0,0,Hannu Aimo Tapani,0,0,0,0,ITSP,0,0,0,0,0,0,Itsenäisyyspuolue r.p.,Helsingin vaalipiiri,Kukkonen,0,0,0,0,,0,0
